,Rating,Title,Review,Review_Date
463,5.0,"5.0 out of 5 stars
Very good OnePlus Nord CE 2 5g",Very good OnePlus Nord CE 5G mobile really very nice 👍🙂,2 April 2023
464,5.0,"5.0 out of 5 stars
Wowww",,9 April 2023
465,3.0,"3.0 out of 5 stars
Camera is very good",Nice one plus,17 March 2023
466,2.0,"2.0 out of 5 stars
Mobile is good but charger is of poor quality","The Mobile phone is good but the charger is not up to the mark,  as it is not a fast charger,  it takes 4.5 hours for full charge",5 June 2023
467,5.0,"5.0 out of 5 stars
This  is a good one",According to price it's a pretty good one 😀✌️,3 April 2023
468,4.0,"4.0 out of 5 stars
I think best phone under 25000","I bought it for my father, who is an average user with only using phone for calling, reading news, watching youtube, messaging..Just common stuff.Not gaming.So I opted this over Samsung(Which was the priority;A52s) because this has an headphone jack, good speaker,90 hz oled screen, clean and smooth software and good processor.(Same features in A52s but 6000 cheaper).And he didn't even have a complaint till now.So I am summarizingPros:Excellent Screen-90 Hz oledGood & Clean software-Oxygen OS 11Loud speaker- Eventhough monoSuper Fast charging-65 WAbove average battery performanceGood processing-Dimensity 900Better Haptics than SamsungCons:Below average camera-Eventhough the outcome is very sharp and detailed, the colouring and skin tone is very bad.Need big improvements through software update.If your first priority is camera look for samsung,10x better photos and dynamic rangeSo consider all this I have mentioned before buying.",10 June 2022
469,5.0,"5.0 out of 5 stars
Best 5g phone under 20k",Bought 1 more phone for my brother after using my OnePlus Nord CE 2 lite 4 months.No complaintsJust fabulousHighly recommended,22 March 2023
470,5.0,"5.0 out of 5 stars
Awseome mobile for camera and performance","I will highly suggest this mob is best in this range best camera and best performance good display , multitasking , gaming , battery backup is best , and mang more things you will know after buying this mobGo for it",5 March 2023
471,4.0,"4.0 out of 5 stars
Fast delivery",Like camera phone,14 January 2023
472,4.0,"4.0 out of 5 stars
Good",Good,24 January 2023
473,5.0,"5.0 out of 5 stars
Excellent",Excellent,11 April 2023
474,4.0,"4.0 out of 5 stars
Cool",Cool,18 January 2023
475,4.0,"4.0 out of 5 stars
Best phone 24000",,15 January 2023
476,5.0,"5.0 out of 5 stars
Mobile",Good quality and best phone under 20000,5 April 2023
477,4.0,"4.0 out of 5 stars
Mobile is good 😊",,17 January 2023
478,4.0,"4.0 out of 5 stars
#phone Superb...😍!!",Super,16 January 2023
479,4.0,"4.0 out of 5 stars
Excellent",Excellent,16 January 2023
480,5.0,"5.0 out of 5 stars
One plus",Best phone,6 April 2023
481,4.0,"4.0 out of 5 stars
Good Smartphone","Good Battery, Good Camera, Light Weight. Display could have been better but Still no problem. Overall Good phone, but would have been better, AMOLED display could have been given. Also operation is smooth & software doesn't hang.",14 December 2022
482,5.0,"5.0 out of 5 stars
It's Working amazing",Camera and sound quality is Amazing,5 April 2023
483,3.0,"3.0 out of 5 stars
Basic Features missing","Call history not showing date & time wise, no option for disable recording assistance while call recording.",3 March 2023
484,5.0,"5.0 out of 5 stars
Battery life is super and so is d processor.",I hv bought this phn twice. Till date no issue wid d phn. Display battery life camera quality is good. A good buy in this range,22 March 2023
485,5.0,"5.0 out of 5 stars
Nice phone with great features thanks Amazon 🤝","Everything is good and each function is working properly, battery backup is also good and better sound quality",27 March 2023
486,4.0,"4.0 out of 5 stars
It's good but not over the top.","So, I am reviewing it after using this device for more than 2 months. The performance is great however there were issues once or twice when it couldn't perform rapidly.The sound quality is 4/5But the camera, I believe could have been better so it's 3.4/5.You can go for it at this budget.",24 November 2022
487,5.0,"5.0 out of 5 stars
Nice",So amazing product,5 April 2023
488,5.0,"5.0 out of 5 stars
Simple and easy",Go for it,5 April 2023
489,5.0,"5.0 out of 5 stars
Good phone",Good  phone.,6 April 2023
490,5.0,"5.0 out of 5 stars
Super mobile no issues and package , delivery of the product is very good",The packaging was absolutely clean and safely delivered to the house within the given the time of the order andThe red cable club feature is a good and necessary feature and most importantly the camera quality is really good I loved how clear and natural it lookedThank you...,Reviewed in India 🇮🇳 on 21 February 2023
491,4.0,"4.0 out of 5 stars
I am just 4 days used, camara and display not good","Camera and display is not good, Everything else is fine, But I could not be very happy with the mobile .",Reviewed in India 🇮🇳 on 28 December 2022
492,3.0,"3.0 out of 5 stars
Worthy product",Good productCharging speed and battery health is goodOverall ok .,Reviewed in India 🇮🇳 on 7 March 2023
493,5.0,"5.0 out of 5 stars
Nice",Good,Reviewed in India 🇮🇳 on 8 April 2023
494,4.0,"4.0 out of 5 stars
Worth the price tag!",It’s okay if you want to buy a mid range android.,Reviewed in India 🇮🇳 on 31 December 2022
495,5.0,"5.0 out of 5 stars
Best mobile",Loved it❤💕😍🤗,Reviewed in India 🇮🇳 on 8 April 2023
496,5.0,"5.0 out of 5 stars
Nice product",Nice,Reviewed in India 🇮🇳 on 6 April 2023
497,5.0,"5.0 out of 5 stars
Best phone",👍👍👍👍👍💛💛💛💛💛,Reviewed in India 🇮🇳 on 6 April 2023
498,5.0,"5.0 out of 5 stars
Good product",Very happy,Reviewed in India 🇮🇳 on 6 April 2023
499,4.0,"4.0 out of 5 stars
Great Phone but with Poor Camera quality","It's performance is really great. Battery life is awesome. One drawback is it's Camera quality, it's really pathetic. Except for Camera, phone is working really great.",Reviewed in India 🇮🇳 on 23 December 2022
500,4.0,"4.0 out of 5 stars
Mind-Blowing Purchase","I'm giving a geniune review of the product.Firstly I liked this mobile phone because it is light weight when compared to my OnePlus 7T, it very much comfortable when we hold it and when we carry it. I liked it's performance, it's refresh rate and the camera quality is decent, I liked the battery life. It has a 3.5mm earphone jack (no earphone is provided within the box) happy to see in OnePlus Brand.Design 4.5/5Performance 4.7/5Battery life 4.8/5Sound 4.8/5Camera 4.5/5Fingerprint response 4.8/5Front camera 4.5/5Overall 4.7/5It's an amazing mobile phone, if anybody wants to buy a 20,000/- range mobile phone then it's the best I can say.Received good packaging from Amazon.in without any damage and happy to receive a good mobile phone from Darshita Electronics.Thank you Amazon.in and Darshita Electronics had a great experience.",Reviewed in India 🇮🇳 on 24 May 2022
501,5.0,"5.0 out of 5 stars
Marvelous phone",Must buy.,Reviewed in India 🇮🇳 on 7 April 2023
502,5.0,"5.0 out of 5 stars
Go for it❤️","Well everything is perfect in the phone, 120Hz smooth screen , Amoled would have been fine but no worries😌Camera is good to , You can install Google Camera for more stable results",Reviewed in India 🇮🇳 on 11 March 2023
503,2.0,"2.0 out of 5 stars
Better option available for the price","the phone was not as expected from One Plus.camera is ok-okover all touch and feel id finebiggest drawback is that while on call, the screen does not closes many times because of which the phone goes on mute on every call in the middle of the call",Reviewed in India 🇮🇳 on 22 May 2023
504,5.0,"5.0 out of 5 stars
Amazing phone","After a week I'm writing here that this is amazing mobile in this price camera is awesome both cameras are beautiful, too many features in this mobile battery life is good",Reviewed in India 🇮🇳 on 12 March 2023
505,5.0,"5.0 out of 5 stars
Wow..",Awosome Phone,Reviewed in India 🇮🇳 on 5 April 2023
506,5.0,"5.0 out of 5 stars
Osm",Nice,Reviewed in India 🇮🇳 on 7 April 2023
507,3.0,"3.0 out of 5 stars
Copy of oppo a52",Before this I was using oppo a52 this phone same as oppo a52 looks like a copy of oppo a52 there are no difference between those phones,Reviewed in India 🇮🇳 on 24 February 2023
508,5.0,"5.0 out of 5 stars
Latest OS and Fast browsing","Since I am using it only for the last fort night, may be it is premature say much. So far it if working well.",Reviewed in India 🇮🇳 on 19 March 2023
509,5.0,"5.0 out of 5 stars
Very good",Nice,Reviewed in India 🇮🇳 on 8 April 2023
510,4.0,"4.0 out of 5 stars
Average phone.. not very influential","Edited after one week.Drawbacks : 1. In-display fingerint is slow as compared to my previous vivo z1x phone.2. Apps crashing some times.3. Sometimes feeling touch issues.4*. Ghost touch experienced on top status bar.5. apps don't remain in background after sometimes , if you open they start again before beginning with fresh start. It is not acceptable with ""mutitasking smartphones"".Good At: 1. Flawless with screen 90hz refresh rate.2. Camera quality is good.3. Light and sleak phone. Feels premium in handNot a recommended buy.",27 September 2022
511,4.0,"4.0 out of 5 stars
Good",Good,11 January 2023
512,5.0,"5.0 out of 5 stars
Nice phone📱",I like this phone,2 April 2023
513,4.0,"4.0 out of 5 stars
Overall okay but it can't beat camera quality of oppo","Biggest mistake was to order at Amazon. I myself went at Amazon depot to receive it because delivery boy was not ready to come at 6 pm. Return is most complicated in Amazon. They fixed appointment with technician yesterday and there is no call till now. Flipkart is best to handle quality issues...Amazon broke my trust this time...it's okay for shopping upto 500/-.Camera quality is average. Battery is 4500 only but good thing is charging is very fast. Back cover provided by oneplus is white coloured which masks the appearance of mobile.Moreover, i will use it not more than 6 months due to Camera quality.....which is a little disappointing if you have used Oppo..",19 July 2022
514,5.0,"5.0 out of 5 stars
All over good",All over good,2 April 2023
515,2.0,"2.0 out of 5 stars
Charging Problem","Don't know why the phone stops charging suddenly. When this happens, you have to reboot and then it starts charging. Weird!",5 June 2023
516,5.0,"5.0 out of 5 stars
Budget smartphone, Branded. Dream comes true","Getting OnePlus phone at this budget is really good for me, I loved this phone and it's really cool.",25 March 2023
517,4.0,"4.0 out of 5 stars
Awesome phone",Very good Mobile,9 January 2023
518,5.0,"5.0 out of 5 stars
Super",Very good nice mobile,3 April 2023
519,4.0,"4.0 out of 5 stars
Worth to buy product",Good features in low price segments.,3 January 2023
520,4.0,"4.0 out of 5 stars
Average phone, over all okay.","Like: Handy phone, camera over all ok, processor good but not best.Dislike: network issue, system get slow, sound speaker average, camera not upto the Mark",11 December 2022
521,5.0,"5.0 out of 5 stars
Budget mobile",Best mobile from this price,1 April 2023
522,4.0,"4.0 out of 5 stars
Excellent",Great product from OnePlus it is not meant for the heavy user but works excellent in performing day to day task . Camera quality is also good n the design of phone is also sleek and if u get fed up using samsung phone n want to switch to other brand I think one plus is far good option to go with only the thing I don't lyk is it comes wid Android 11 but at this price range many companies are giving 12 but we can ignore this thing too n comparing this wid moto edge 30 still I can say OnePlus works better.,24 June 2022
523,4.0,"4.0 out of 5 stars
Very well packed.","This product is excellent, It is up to my expectation. But my concern was with the delivery. It was a bit delayed than the promised time.",17 December 2022
524,5.0,"5.0 out of 5 stars
दुनिया का सबसे बढ़िया फोन बा",Super,3 April 2023
525,5.0,"5.0 out of 5 stars
All is well..",All is well,1 April 2023
526,4.0,"4.0 out of 5 stars
Good performance",Mobile battery backup is low but charger is superb and camera is also good .,20 December 2022
527,5.0,"5.0 out of 5 stars
Good product",Good,4 April 2023
528,5.0,"5.0 out of 5 stars
Ok","The media could not be loaded.
                



 Ok",21 April 2023
529,4.0,"4.0 out of 5 stars
Good phone",best phones under 20000 rs. battery🔋 backup is good. All over good working no any hanging problem.,24 December 2022
530,4.0,"4.0 out of 5 stars
Is it worth to buy?",Overall a fine product to use but as per functionality the price could be less (upto 20000) because this phone has nothing special compared to other cheaper phones.,Reviewed in India 🇮🇳 on 30 November 2022
