,Rating,Title,Review,Review_Date
1005,5.0,Good,Good product.Best packaging.,22 April 2023
1006,4.0,After 6 months of use,"After the six months of use i would like to say it is a very good phone in this price range but within 6 month of use i am facing few problems like sometime many apps like Paytm, phonepe etc gets crashed as it is opened the contacts are not able to save as well as you cannot make calls sometimes as this app also gets crashing i have noticed this to OnePlus care also but they are clueless hope they'll soon give a update and able to fix this major problem as i don't want to do hard reset.",4 November 2022
1007,4.0,Good but fingerprint sensor should be in display,Good charching speed nice battery life,9 February 2023
1008,5.0,Mobile phone look's good,Charging time mobile hit,22 April 2023
1009,5.0,Nice Phone,Nice phone....go for it...,22 April 2023
1010,5.0,Justify the price,"Perfect phone, camera and os.",22 April 2023
1011,4.0,OnePlus Nord CE 2- Excellent Quality,"Received this OnePlus Nord CE 2 5G 8GbRAM 128 GB within the next morning of ordering it.Two days usage updateMarch 7,2022Pro'sSim Card Slot and Memory Card Slot in the same place and very useful. Can upgrade upto 1 TB Memory.2 Nano Sims can be accommodated.On screen fingerprint scannerCamera Quality Good with AI EnhancerSuper Vooc charger charges phone in 30 mins from 0 to 100.Basic screen guard and cover .Haptic keys good.Phone is sturdy.Seamless migration of apps and data except SMS from old OnePlus 5T to this oneLight weight.Useful 3.5mm headphone jack.The biggest difference between Nord CE and CE2  is that the Nord CE 2 comes with HDR10+ support, while the original Nord CE doesn't. The Nord CE 2 also offers an AI Colour Enhancement feature for camera.The OnePlus Nord CE 2 features a triple rear camera made up of a 64-megapixel main camera with f/1.7 aperture, an 8-megapixel ultra wide camera with 119-degree field of view and f/2.2 aperture, and a 2-megapixel macro camera with f/2.4 aperture.The OnePlus Nord CE meanwhile, has a triple rear camera too. Its system is made up of a 64-megapixel main camera and 8-megapixel ultra wide camera like the Nord CE 2, though it has a 2-megapixel mono camera instead of the macro camera offered on the newer device.Cons90 Hz refresh rate.Don't go for Gray Mirror colour is pathetic, no gray, looks like a steel back.Alert slider missing.",7 March 2022
1012,4.0,Good,Nice mobile from this mid range,4 February 2023
1013,4.0,One of the best phone for the price,"Easy to handle, fast processing and good camera quality.",6 February 2023
1014,5.0,Awesome Camera,I Like specially the camera setup and the 64 MP Primary Camera is the 💥,13 April 2023
1015,5.0,Best quality,Best quality products,23 April 2023
1016,4.0,OVERPRICED.,overall performance is good but not excellent in its price range . A15000 mobile performs same as it performs.,26 January 2023
1017,5.0,Must buy,I bought this phone for my mother. she loved it. I also love this Color,14 April 2023
1018,4.0,Very good,It ie really a good one,9 February 2023
1019,5.0,Great,Nice 👍,21 April 2023
1020,5.0,❤️❤️❤️❤️❤️❤️ jhakaaaaaaaaaaaaaaaaaaaasssssss ❤️,Sasta sunder tikau.Awesome mobile in this range.,15 April 2023
1021,3.0,Awesome product,Best 👍,3 April 2023
1022,3.0,It is a worst product,Don't get this mobile,30 March 2023
1023,3.0,Good,,1 April 2023
1024,3.0,Camera poor,Camera poor,4 April 2023
1025,3.0,Finger senser slow,Not so good not soo bad,28 March 2023
1026,5.0,Good phone,Working well and can take good photo also,14 April 2023
1027,5.0,Display started problem from charging end after 2 months,You tube hangs the set when 2 or 3 windows open in backgroundDisplay started problem from charging end sometimes after updating the Android,4 April 2023
1028,5.0,Awesome Phone,"I am using this phone and it's awesome in speed, battery and camera. You should try this.",8 April 2023
1029,4.0,Paisawasool in this particular price segment,Work so well and smoothScreen touch is also very smoothPerformace -goodCamera -decentBattery - excellent,21 January 2023
1030,3.0,Nice product,Nice experience 100 times better performance than Samsung smart phone under 20k super fast and cool product value for money,21 March 2023
1031,3.0,Ohk,Ok,31 March 2023
1032,5.0,GOOD PHONE,Fingerprint scanner location is not good,17 April 2023
1033,4.0,A decent entry level oneplus phone under 20k,"Its a good entry level phone from oneplus , its a nice phone for an average user who loves oneplus",19 January 2023
1034,4.0,Good one,"*Battery life is decent, if you're a heavy user you'll get a backup of 12-15hrs after 100% charge.But as I'm not a heavy user I'm getting a backup of more than 24 hrs.*Camera is also good, night mode is working good if you have a good light, if not you'll not get satisfaction.*The main issue of this phone is brightness. If you're keeping your brightness level at the lowest then you won't be able to see things properly in the night also.And outdoor you have to keep the brightness high.Which will affect your battery backup.*TIll now I have faced only one issue, which is brightness. But rest all are working fine.",2 November 2022
1035,5.0,Best phone for its price,"It works on Jio 5G very well. has an excellent camera, excellent crystal clear voice quality. I don't use the fingerprint reader as I prefer to use pattern. I have used the phone for 2 weeks now , and battery life is excellent and I charge it once in 48 hours. My usage is low. No negatives right now.",9 March 2023
1036,5.0,Awesome phone,Oneplus Mobile is good for everyone in this gudget and good speed mobile phone.,11 April 2023
1037,4.0,Overall good phone with average camera quality but not the best in this segment,Overall good phone with average camera quality but not the best in this segment,23 January 2023
1038,4.0,Good phone,"Camara performs best in good light conditions.... In low light or indoor photo are not sharp. Battery life is good, sound quality is good, no heating issue observed.",15 January 2023
1039,4.0,Mobile,Superb voice camera all features,4 February 2023
1040,4.0,Good phone under 20k,Under 20k phone are best,4 February 2023
1041,5.0,Nice,It was delivered on time and after some learning about it I really like it.,10 April 2023
1042,5.0,One plus,Phone is Best at lower price,16 April 2023
1043,4.0,This mobile is totally as same as i was expecting,Waw this is good mobile is under 20K. I have purchased and Fully satisfied with the features ans mobile. Working very smooth. I am not a game player but game player can also use this phone this can help them to play complex game.Thank you.,1 January 2023
1044,4.0,Hang ho raha he or auto back ho jata he,Hang ho raha he,1 February 2023
1045,5.0,Excellent phone,It has Android 13 update.....best 5g connectivity....it provides the internet speed like leased line connection. Battery backup is super.....its lcd screen is very good....brightness is less but better than amoled. Luckily Jio gave free unlimited 5g trial. Thank you.,28 March 2023
1046,5.0,Oneplus nord ce2 lite 5g,"This product is good for normal purpose.. those who are looking for games purpose thos mobile is not worthy.. because processor is low might your mobile get hang or mobile get heat..1. I love the OnePlus mobile but only dislike is not an amoled screen..2. In this mobile we need to sacrifice for the sim or memory card,i)  For this device support one sim and memory card or ii).  both 2 sim card and memory card need to sacrifice.3. In this mobile 2 sim card and memory card is not supported, their is no option for 3 at a time. It's supported any 2.",18 January 2023
1047,5.0,Good quality product,"Always First choice, Awesome mob.",15 April 2023
1048,3.0,It has heating issue,6 month it was going good but now I'm facing heating issue I can cook omlate on this device. My simple and clean advice is not go for this go for Redmi note pro not this,8 March 2023
1049,4.0,Cheap and best,Its a good phone but not the best.,31 January 2023
1050,4.0,Awesome Phone I LOVE 1+,1+ is the BEST PHONE VS APPLE PHONE,1 February 2023
1051,4.0,Like a phone nice .,West phone .,7 February 2023
1052,5.0,All most best phone i am happy 😊,Very nice 👍 best phone,16 April 2023
1053,3.0,Plz help,"Can someone tell me if there is a problem with this phone When someone calls you, you do not hear his voice, to fix this, you have to turn off the phone, then this problem is solved.Is this a technical problem or is there a problem with the settings? can someone tell me plz",24 February 2023
1054,5.0,Best Android phone,It is amazing,18 April 2023
1055,5.0,I like this phone very much,one plus is greatbattery back up is goodbut camera quality is average,10 April 2023
1056,5.0,Highly recommend,Good one.,18 April 2023
1057,5.0,Very good,Very good,19 April 2023
1058,5.0,One plus,Amazing mobile thank you amazon,14 April 2023
1059,4.0,Superb fantastic 😍😍,,3 February 2023
1060,4.0,Simply Awesome,Got it a few weeks ago and reviewing it now...It's a great phone under 25kCamera is awesomeBattery life is also great. Having 65 watt charger it charges quite fast and nearly gives a battery backup of 8 hrs even if you do heavy usage.Quite smooth to be honestLook wise it's quite premium. The mirror gray colour is better than Bahama blue. Not too much heavy also. Extremely fast processor especially with 8Gb ram. The only problem is stereo speaker which is a must in this range.,3 December 2022
1061,5.0,Sir grafics low high graphics,Low quality please high graphics,14 April 2023
1062,3.0,One-,1-,28 March 2023
1063,5.0,Good,Good camara is very bad,14 April 2023
1064,3.0,Night camera is not good....battery life is also not good......battery goes down ..,,27 March 2023
1065,4.0,Good,1 plus phones r qte gud bt these days there’s a problem wid d apps being used in d dis phone,11 January 2023
1066,5.0,Revie of Phone,"After using 10 days, i am writing review about this phone experiance.This phone is good or you can say very good, Battery,camera,charging and look is good. Overall phone is very good.One issue is that when you use two sim together at that time you can put ur SD card in phone, either use one sim card + sd card or 2 sim without sd cardRest of every thing is fine in this phone.",12 February 2023
